time,itow,lat,lon,alt,speed,accuracy
109.509, 563589165, 40.6152252, -3.5851084, 666.0130480, 21.352, 0.940
109.609, 563589265, 40.6152043, -3.5851139, 665.9122222, 21.928, 0.940
109.709, 563589365, 40.6151827, -3.5851183, 665.8579847, 22.491, 0.940
109.809, 563589465, 40.6151609, -3.5851233, 665.7998562, 23.141, 0.940
109.909, 563589565, 40.6151391, -3.5851276, 665.7723579, 23.493, 0.940
110.009, 563589665, 40.6151174, -3.5851320, 665.7627421, 23.749, 0.940
110.109, 563589766, 40.6150950, -3.5851363, 665.7078064, 24.205, 0.930
110.209, 563589866, 40.6150729, -3.5851404, 665.6624822, 24.315, 0.930
110.309, 563589966, 40.6150512, -3.5851449, 665.5955365, 24.247, 0.930
110.409, 563590066, 40.6150297, -3.5851496, 665.5260679, 24.148, 0.930
110.509, 563590166, 40.6150084, -3.5851547, 665.5116107, 24.026, 0.930
110.609, 563590266, 40.6149877, -3.5851598, 665.4788669, 23.645, 0.930
110.709, 563590366, 40.6149672, -3.5851657, 665.4528561, 23.409, 0.930
110.809, 563590466, 40.6149475, -3.5851718, 665.4256102, 23.147, 0.930
110.909, 563590566, 40.6149281, -3.5851787, 665.3931338, 22.867, 0.930
111.009, 563590666, 40.6149090, -3.5851860, 665.3952493, 22.616, 0.930
111.109, 563590766, 40.6148905, -3.5851939, 665.4035479, 22.375, 0.930
111.209, 563590866, 40.6148724, -3.5852023, 665.4023318, 22.038, 0.930
111.309, 563590966, 40.6148548, -3.5852110, 665.4045999, 21.706, 0.930
111.409, 563591066, 40.6148380, -3.5852208, 665.3382583, 21.350, 0.930
111.509, 563591166, 40.6148212, -3.5852306, 665.3152278, 21.101, 0.930
111.609, 563591266, 40.6148050, -3.5852411, 665.2710477, 20.786, 0.930
111.709, 563591366, 40.6147895, -3.5852525, 665.2160918, 20.563, 0.932
111.809, 563591466, 40.6147744, -3.5852642, 665.1507122, 20.262, 0.940
111.909, 563591566, 40.6147603, -3.5852771, 665.0768442, 19.995, 0.940
112.009, 563591666, 40.6147468, -3.5852905, 665.0608051, 19.608, 0.940
112.109, 563591766, 40.6147338, -3.5853043, 665.0122169, 19.291, 0.940
112.209, 563591866, 40.6147222, -3.5853190, 665.0044890, 18.873, 0.940
112.309, 563591966, 40.6147108, -3.5853343, 664.9322329, 18.660, 0.940
112.409, 563592066, 40.6147009, -3.5853505, 664.9362779, 18.360, 0.940
112.509, 563592166, 40.6146910, -3.5853670, 664.8794634, 18.169, 0.940
112.609, 563592266, 40.6146825, -3.5853841, 664.8221151, 17.787, 0.940
112.709, 563592366, 40.6146750, -3.5854013, 664.8130146, 17.386, 0.940
112.809, 563592466, 40.6146687, -3.5854197, 664.7858732, 17.190, 0.940
112.909, 563592566, 40.6146636, -3.5854390, 664.6932106, 17.185, 0.940
113.009, 563592666, 40.6146595, -3.5854586, 664.5728679, 17.141, 0.940
113.109, 563592766, 40.6146567, -3.5854788, 664.4566684, 17.075, 0.940
113.209, 563592866, 40.6146549, -3.5854988, 664.3643986, 16.949, 0.940
113.309, 563592966, 40.6146550, -3.5855180, 664.3998251, 16.388, 0.940
113.409, 563593066, 40.6146555, -3.5855372, 664.3605685, 16.131, 0.940
113.509, 563593166, 40.6146566, -3.5855556, 664.2310728, 15.609, 0.940
113.609, 563593266, 40.6146583, -3.5855740, 664.1972962, 15.382, 0.940
113.709, 563593366, 40.6146615, -3.5855924, 664.1807437, 15.273, 0.950
113.809, 563593466, 40.6146662, -3.5856104, 664.1634796, 15.135, 0.950
113.909, 563593566, 40.6146739, -3.5856288, 664.0935976, 15.500, 0.950
114.009, 563593666, 40.6146815, -3.5856464, 663.9300954, 15.636, 0.950
114.109, 563593766, 40.6146914, -3.5856639, 663.9476876, 16.060, 0.950
114.209, 563593866, 40.6147024, -3.5856805, 664.0111152, 16.460, 0.950
114.309, 563593966, 40.6147129, -3.5856970, 663.9299189, 16.800, 0.950
114.409, 563594066, 40.6147239, -3.5857124, 663.8589763, 16.970, 0.950
114.509, 563594166, 40.6147362, -3.5857273, 663.8450541, 17.264, 0.950
114.609, 563594266, 40.6147492, -3.5857412, 663.8279258, 17.536, 0.950
114.709, 563594366, 40.6147645, -3.5857537, 664.1336720, 18.083, 0.950
114.809, 563594466, 40.6147801, -3.5857660, 664.2648589, 18.635, 0.950
114.909, 563594566, 40.6147964, -3.5857776, 664.4025175, 19.141, 0.950
115.009, 563594666, 40.6148131, -3.5857883, 664.5708586, 19.556, 0.950
115.109, 563594766, 40.6148310, -3.5857987, 664.6719090, 20.236, 0.950
115.209, 563594866, 40.6148500, -3.5858080, 664.8042894, 21.026, 0.950
115.309, 563594966, 40.6148687, -3.5858160, 664.8703091, 21.390, 0.950
115.409, 563595066, 40.6148880, -3.5858231, 664.9537557, 21.782, 0.950
115.509, 563595166, 40.6149077, -3.5858292, 665.0367479, 22.240, 0.950
115.609, 563595266, 40.6149280, -3.5858347, 665.0463860, 22.579, 0.950
115.709, 563595366, 40.6149487, -3.5858396, 665.1138137, 22.991, 0.950
115.809, 563595466, 40.6149698, -3.5858433, 665.1564977, 23.343, 0.950
115.909, 563595566, 40.6149916, -3.5858465, 665.1757999, 23.794, 0.950
116.009, 563595666, 40.6150134, -3.5858488, 665.1834669, 24.053, 0.950
116.109, 563595766, 40.6150357, -3.5858507, 665.1171618, 24.399, 0.950
116.209, 563595866, 40.6150585, -3.5858517, 665.0789201, 24.853, 0.950
116.309, 563595966, 40.6150815, -3.5858521, 665.0309509, 25.214, 0.950
116.409, 563596066, 40.6151052, -3.5858515, 665.1228121, 25.655, 0.950
116.509, 563596166, 40.6151299, -3.5858502, 665.1537969, 26.418, 0.960
116.609, 563596266, 40.6151548, -3.5858484, 665.1365778, 27.037, 0.960
116.709, 563596366, 40.6151799, -3.5858457, 665.1366997, 27.501, 0.960
116.809, 563596466, 40.6152048, -3.5858425, 665.1567159, 27.792, 0.960
116.909, 563596566, 40.6152302, -3.5858386, 665.1731738, 28.195, 0.960
117.009, 563596666, 40.6152553, -3.5858336, 665.1816539, 28.471, 0.960
117.109, 563596766, 40.6152813, -3.5858287, 665.1531592, 28.876, 0.960
117.209, 563596866, 40.6153076, -3.5858235, 665.1736356, 29.261, 0.960
117.309, 563596966, 40.6153340, -3.5858177, 665.1682235, 29.571, 0.960
117.409, 563597066, 40.6153608, -3.5858116, 665.1462907, 30.018, 0.952
117.509, 563597166, 40.6153879, -3.5858052, 665.1785261, 30.297, 0.950
117.609, 563597266, 40.6154152, -3.5857987, 665.1852244, 30.674, 0.950
117.709, 563597366, 40.6154429, -3.5857920, 665.2011310, 31.002, 0.950
117.809, 563597466, 40.6154711, -3.5857856, 665.2000128, 31.426, 0.950
117.909, 563597566, 40.6154994, -3.5857793, 665.1848558, 31.720, 0.950
118.009, 563597666, 40.6155279, -3.5857732, 665.2000232, 31.944, 0.950
118.109, 563597766, 40.6155572, -3.5857677, 665.1669571, 32.350, 0.948
118.209, 563597866, 40.6155866, -3.5857620, 665.1629536, 32.651, 0.940
118.309, 563597966, 40.6156163, -3.5857569, 665.1402237, 32.888, 0.940
118.409, 563598066, 40.6156463, -3.5857520, 665.1251763, 33.212, 0.940
118.509, 563598166, 40.6156766, -3.5857473, 665.1005822, 33.456, 0.940
118.609, 563598266, 40.6157072, -3.5857432, 665.0656415, 33.689, 0.940
118.709, 563598366, 40.6157380, -3.5857394, 665.0245526, 33.887, 0.940
118.809, 563598466, 40.6157693, -3.5857364, 665.0190113, 34.277, 0.940
118.909, 563598566, 40.6158011, -3.5857338, 665.0370956, 34.623, 0.941
119.009, 563598666, 40.6158330, -3.5857323, 665.0298148, 34.930, 0.930
119.109, 563598766, 40.6158652, -3.5857313, 665.0289156, 35.210, 0.930
119.209, 563598866, 40.6158975, -3.5857311, 665.0487564, 35.424, 0.930
119.309, 563598966, 40.6159302, -3.5857318, 665.1078228, 35.708, 0.930
119.409, 563599066, 40.6159630, -3.5857334, 665.1939513, 35.912, 0.930
119.509, 563599166, 40.6159959, -3.5857361, 665.2287899, 36.133, 0.930
119.609, 563599266, 40.6160290, -3.5857400, 665.2795540, 36.393, 0.930
119.709, 563599366, 40.6160621, -3.5857442, 665.3346263, 36.518, 0.930
119.809, 563599466, 40.6160950, -3.5857494, 665.3625394, 36.595, 0.930
119.909, 563599566, 40.6161285, -3.5857556, 665.4278575, 36.927, 0.930
120.009, 563599666, 40.6161615, -3.5857627, 665.4909901, 36.982, 0.930
120.109, 563599766, 40.6161953, -3.5857717, 665.5280416, 37.381, 0.930
120.209, 563599866, 40.6162293, -3.5857816, 665.6506215, 37.744, 0.930
120.309, 563599966, 40.6162629, -3.5857926, 665.7633206, 37.952, 0.930
120.409, 563600066, 40.6162963, -3.5858046, 665.7574544, 38.156, 0.930
120.509, 563600166, 40.6163295, -3.5858178, 665.7446029, 38.340, 0.930
120.609, 563600266, 40.6163627, -3.5858318, 665.7391620, 38.505, 0.930
120.709, 563600366, 40.6163958, -3.5858475, 665.7626049, 38.693, 0.930
120.809, 563600466, 40.6164292, -3.5858646, 665.8493605, 39.022, 0.930
120.909, 563600566, 40.6164619, -3.5858830, 665.9318138, 39.148, 0.930
121.009, 563600666, 40.6164943, -3.5859032, 666.0589957, 39.319, 0.930
121.109, 563600766, 40.6165263, -3.5859251, 666.1606036, 39.600, 0.930
121.209, 563600866, 40.6165574, -3.5859486, 666.2822378, 39.703, 0.930
121.309, 563600966, 40.6165869, -3.5859728, 666.5160110, 39.370, 0.930
121.409, 563601066, 40.6166155, -3.5859989, 666.6995092, 39.192, 0.930
121.509, 563601166, 40.6166430, -3.5860264, 666.8324692, 39.046, 0.930
121.609, 563601266, 40.6166700, -3.5860557, 666.9697639, 39.044, 0.941
121.709, 563601366, 40.6166961, -3.5860860, 667.0914726, 38.988, 0.940
121.809, 563601466, 40.6167213, -3.5861179, 667.2376789, 39.029, 0.940
121.909, 563601566, 40.6167459, -3.5861508, 667.3920335, 39.062, 0.940
122.009, 563601666, 40.6167697, -3.5861850, 667.5415283, 39.108, 0.940
122.109, 563601766, 40.6167932, -3.5862202, 667.8104242, 39.226, 0.940
122.209, 563601866, 40.6168164, -3.5862560, 668.1497074, 39.342, 0.940
122.309, 563601966, 40.6168391, -3.5862922, 668.4261596, 39.380, 0.940
122.409, 563602066, 40.6168612, -3.5863288, 668.7426544, 39.458, 0.940
122.509, 563602166, 40.6168831, -3.5863655, 669.0463520, 39.402, 0.930
122.609, 563602266, 40.6169046, -3.5864028, 669.3082370, 39.459, 0.930
122.709, 563602366, 40.6169254, -3.5864408, 669.5941657, 39.476, 0.930
122.809, 563602466, 40.6169460, -3.5864796, 669.8630543, 39.655, 0.930
122.909, 563602566, 40.6169660, -3.5865187, 670.1254611, 39.720, 0.930
123.009, 563602666, 40.6169855, -3.5865587, 670.4136191, 39.851, 0.930
123.109, 563602766, 40.6170043, -3.5865991, 670.7166972, 39.910, 0.930
123.209, 563602866, 40.6170228, -3.5866412, 671.1538200, 40.274, 0.930
123.309, 563602966, 40.6170411, -3.5866832, 671.5369181, 40.447, 0.930
123.409, 563603066, 40.6170591, -3.5867259, 671.8322772, 40.726, 0.930
123.509, 563603166, 40.6170763, -3.5867683, 672.0838191, 40.717, 0.930
123.609, 563603266, 40.6170940, -3.5868113, 672.4513730, 40.909, 0.930
123.709, 563603366, 40.6171107, -3.5868546, 672.7377374, 41.025, 0.930
123.809, 563603466, 40.6171272, -3.5868982, 672.9868834, 41.155, 0.930
123.909, 563603566, 40.6171434, -3.5869422, 673.3122830, 41.248, 0.930
124.009, 563603666, 40.6171595, -3.5869867, 673.5028248, 41.517, 0.930
124.109, 563603766, 40.6171750, -3.5870314, 673.7483428, 41.550, 0.930
124.209, 563603866, 40.6171904, -3.5870765, 674.0031307, 41.688, 0.930
124.309, 563603966, 40.6172058, -3.5871218, 674.2355762, 41.868, 0.930
124.409, 563604066, 40.6172208, -3.5871677, 674.4144321, 42.093, 0.930
124.509, 563604166, 40.6172357, -3.5872135, 674.6377694, 42.129, 0.930
124.609, 563604266, 40.6172501, -3.5872598, 674.8299126, 42.270, 0.930
124.709, 563604366, 40.6172647, -3.5873061, 675.0468645, 42.379, 0.930
124.809, 563604466, 40.6172787, -3.5873526, 675.2810790, 42.351, 0.930
124.909, 563604566, 40.6172928, -3.5873997, 675.5392566, 42.535, 0.930
125.009, 563604666, 40.6173070, -3.5874469, 675.6674457, 42.713, 0.938
125.109, 563604766, 40.6173213, -3.5874946, 675.8597968, 42.935, 0.940
125.209, 563604866, 40.6173352, -3.5875424, 676.0007352, 43.098, 0.940
125.309, 563604966, 40.6173482, -3.5875909, 676.1421363, 43.303, 0.940
125.409, 563605066, 40.6173614, -3.5876394, 676.2851837, 43.451, 0.940
125.509, 563605166, 40.6173744, -3.5876881, 676.4531928, 43.584, 0.940
125.609, 563605266, 40.6173874, -3.5877368, 676.6293687, 43.676, 0.940
125.709, 563605366, 40.6174003, -3.5877857, 676.8130683, 43.788, 0.940
125.809, 563605466, 40.6174130, -3.5878345, 676.9657107, 43.824, 0.940
125.909, 563605566, 40.6174260, -3.5878836, 677.1278070, 43.969, 0.940
126.009, 563605666, 40.6174392, -3.5879331, 677.3099149, 44.123, 0.940
126.109, 563605766, 40.6174523, -3.5879824, 677.4530454, 44.154, 0.940
126.209, 563605866, 40.6174657, -3.5880319, 677.5838780, 44.290, 0.932
126.309, 563605966, 40.6174792, -3.5880815, 677.7380433, 44.381, 0.930
126.409, 563606066, 40.6174928, -3.5881310, 677.8974973, 44.397, 0.930
126.509, 563606166, 40.6175065, -3.5881805, 678.0867096, 44.443, 0.930
126.609, 563606266, 40.6175205, -3.5882300, 678.2201764, 44.544, 0.930
126.709, 563606366, 40.6175347, -3.5882795, 678.3967446, 44.623, 0.930
126.809, 563606466, 40.6175492, -3.5883290, 678.5608616, 44.704, 0.930
126.909, 563606566, 40.6175640, -3.5883784, 678.7341326, 44.753, 0.920
127.009, 563606666, 40.6175788, -3.5884276, 678.9362596, 44.767, 0.920
127.109, 563606766, 40.6175941, -3.5884769, 679.0644763, 44.865, 0.920
127.209, 563606866, 40.6176096, -3.5885261, 679.2264571, 44.984, 0.920
127.309, 563606966, 40.6176253, -3.5885751, 679.3890929, 44.970, 0.920
127.409, 563607066, 40.6176416, -3.5886242, 679.6104765, 45.106, 0.920
127.509, 563607166, 40.6176579, -3.5886731, 679.7958637, 45.091, 0.920
127.609, 563607266, 40.6176747, -3.5887218, 679.9960422, 45.075, 0.915
127.709, 563607366, 40.6176918, -3.5887705, 680.1898882, 45.177, 0.910
127.809, 563607466, 40.6177091, -3.5888191, 680.3959473, 45.212, 0.910
127.909, 563607566, 40.6177268, -3.5888675, 680.5585012, 45.278, 0.910
128.009, 563607666, 40.6177448, -3.5889156, 680.7464604, 45.314, 0.910
128.109, 563607766, 40.6177631, -3.5889637, 680.9708673, 45.328, 0.910
128.209, 563607866, 40.6177819, -3.5890115, 681.1510031, 45.331, 0.910
128.309, 563607966, 40.6178010, -3.5890592, 681.3466286, 45.400, 0.910
128.409, 563608066, 40.6178205, -3.5891064, 681.5726942, 45.419, 0.910
128.509, 563608166, 40.6178404, -3.5891537, 681.7409156, 45.497, 0.910
128.609, 563608266, 40.6178604, -3.5892002, 681.9578521, 45.297, 0.910
128.709, 563608366, 40.6178813, -3.5892463, 682.1878534, 45.233, 0.910
128.809, 563608466, 40.6179024, -3.5892925, 682.3493247, 45.343, 0.910
128.909, 563608566, 40.6179239, -3.5893379, 682.5071117, 45.190, 0.910
129.009, 563608666, 40.6179459, -3.5893828, 682.6830878, 44.973, 0.902
129.109, 563608767, 40.6179685, -3.5894269, 682.8565102, 44.846, 0.900
129.209, 563608867, 40.6179912, -3.5894704, 683.0031391, 44.691, 0.900
129.309, 563608967, 40.6180146, -3.5895131, 683.1316533, 44.522, 0.900
129.409, 563609067, 40.6180382, -3.5895553, 683.2659974, 44.399, 0.900
129.509, 563609167, 40.6180624, -3.5895966, 683.4080109, 44.203, 0.900
129.609, 563609267, 40.6180871, -3.5896373, 683.5284723, 44.046, 0.900
129.709, 563609367, 40.6181122, -3.5896770, 683.6533065, 43.799, 0.900
129.809, 563609467, 40.6181378, -3.5897162, 683.8025153, 43.708, 0.900
129.909, 563609567, 40.6181637, -3.5897546, 683.9199895, 43.562, 0.900
130.009, 563609667, 40.6181903, -3.5897922, 684.0675062, 43.412, 0.900
130.109, 563609767, 40.6182174, -3.5898288, 684.2544742, 43.221, 0.900
130.209, 563609867, 40.6182448, -3.5898648, 684.4085913, 43.096, 0.900
130.309, 563609967, 40.6182727, -3.5899001, 684.5443018, 43.018, 0.900
130.409, 563610067, 40.6183010, -3.5899344, 684.6950697, 42.886, 0.900
130.509, 563610167, 40.6183297, -3.5899680, 684.8894460, 42.796, 0.900
130.609, 563610267, 40.6183590, -3.5900003, 685.1638995, 42.689, 0.900
130.709, 563610367, 40.6183885, -3.5900321, 685.3726647, 42.543, 0.899
130.809, 563610467, 40.6184179, -3.5900634, 685.4638476, 42.408, 0.890
130.909, 563610567, 40.6184478, -3.5900936, 685.6222217, 42.279, 0.890
131.009, 563610667, 40.6184779, -3.5901237, 685.6846660, 42.235, 0.890
131.109, 563610767, 40.6185085, -3.5901529, 685.7515982, 42.245, 0.890
131.209, 563610867, 40.6185392, -3.5901814, 685.8333400, 42.143, 0.890
131.309, 563610967, 40.6185703, -3.5902096, 685.8268162, 42.103, 0.890
131.409, 563611067, 40.6186018, -3.5902369, 685.8928507, 42.104, 0.890
131.509, 563611167, 40.6186334, -3.5902639, 685.9716250, 41.988, 0.890
131.609, 563611267, 40.6186658, -3.5902912, 686.0463614, 42.320, 0.890
131.709, 563611367, 40.6186979, -3.5903174, 686.1365613, 42.204, 0.890
131.809, 563611467, 40.6187299, -3.5903439, 686.1403369, 42.132, 0.890
131.909, 563611567, 40.6187622, -3.5903701, 686.1970032, 42.132, 0.890
132.009, 563611667, 40.6187945, -3.5903967, 686.2193030, 42.218, 0.890
132.109, 563611767, 40.6188266, -3.5904233, 686.1503095, 42.266, 0.880
132.209, 563611867, 40.6188587, -3.5904503, 685.9769822, 42.323, 0.880
132.309, 563611967, 40.6188907, -3.5904772, 685.9595968, 42.390, 0.880
132.409, 563612067, 40.6189223, -3.5905047, 685.8525649, 42.336, 0.880
132.509, 563612167, 40.6189541, -3.5905324, 685.8403379, 42.362, 0.880
132.609, 563612267, 40.6189855, -3.5905610, 685.8585010, 42.411, 0.880
132.709, 563612367, 40.6190164, -3.5905898, 685.8948363, 42.324, 0.880
132.809, 563612467, 40.6190474, -3.5906192, 685.9296782, 42.373, 0.880
132.909, 563612567, 40.6190781, -3.5906494, 685.9527628, 42.400, 0.880
133.009, 563612667, 40.6191082, -3.5906800, 686.0185620, 42.345, 0.879
133.109, 563612767, 40.6191383, -3.5907108, 686.0860023, 42.356, 0.890
133.209, 563612867, 40.6191675, -3.5907428, 686.0894111, 42.230, 0.890
133.309, 563612967, 40.6191952, -3.5907769, 686.0509740, 42.153, 0.890
133.409, 563613067, 40.6192221, -3.5908120, 685.9990140, 42.017, 0.890
133.509, 563613167, 40.6192483, -3.5908464, 686.0237304, 41.603, 0.890
133.609, 563613267, 40.6192739, -3.5908809, 685.9788637, 41.197, 0.890
133.709, 563613367, 40.6192986, -3.5909147, 686.0197170, 40.588, 0.890
133.809, 563613467, 40.6193216, -3.5909493, 686.0393922, 39.894, 0.890
133.909, 563613567, 40.6193438, -3.5909844, 686.0689840, 39.329, 0.890
134.009, 563613667, 40.6193656, -3.5910192, 686.1297129, 38.834, 0.890
134.109, 563613767, 40.6193867, -3.5910539, 686.2097890, 38.281, 0.890
134.209, 563613867, 40.6194072, -3.5910884, 686.2738863, 37.654, 0.890
134.309, 563613967, 40.6194264, -3.5911219, 686.3375457, 36.743, 0.890
134.409, 563614067, 40.6194454, -3.5911556, 686.4183993, 36.131, 0.890
134.509, 563614167, 40.6194642, -3.5911884, 686.4712621, 35.547, 0.890
134.609, 563614267, 40.6194827, -3.5912207, 686.5417857, 34.948, 0.890
134.709, 563614367, 40.6195004, -3.5912527, 686.5928093, 34.255, 0.890
134.809, 563614467, 40.6195173, -3.5912844, 686.6476327, 33.580, 0.890
134.909, 563614567, 40.6195338, -3.5913153, 686.7309513, 32.860, 0.890
135.009, 563614667, 40.6195500, -3.5913458, 686.7065368, 32.288, 0.890
135.109, 563614767, 40.6195654, -3.5913759, 686.6449928, 31.687, 0.890
135.209, 563614867, 40.6195798, -3.5914058, 686.6257182, 31.029, 0.890
135.309, 563614967, 40.6195943, -3.5914351, 686.7483254, 30.432, 0.890
135.409, 563615067, 40.6196081, -3.5914641, 686.7731767, 29.889, 0.890
135.509, 563615167, 40.6196212, -3.5914926, 686.7096072, 29.248, 0.890
135.609, 563615267, 40.6196345, -3.5915208, 686.7311599, 28.781, 0.890
135.709, 563615367, 40.6196478, -3.5915487, 686.7355718, 28.341, 0.890
135.809, 563615467, 40.6196609, -3.5915760, 686.6753745, 27.866, 0.890
135.909, 563615567, 40.6196739, -3.5916029, 686.6942128, 27.480, 0.890
136.009, 563615667, 40.6196870, -3.5916292, 686.6539284, 27.049, 0.890
136.109, 563615767, 40.6197005, -3.5916546, 686.5673813, 26.640, 0.890
136.209, 563615867, 40.6197140, -3.5916796, 686.4675309, 26.264, 0.890
136.309, 563615967, 40.6197275, -3.5917037, 686.3011921, 25.846, 0.889
136.409, 563616067, 40.6197414, -3.5917274, 686.1592661, 25.550, 0.880
136.509, 563616167, 40.6197555, -3.5917501, 686.0505368, 25.146, 0.880
136.609, 563616267, 40.6197703, -3.5917718, 685.9915570, 24.791, 0.880
136.709, 563616367, 40.6197852, -3.5917923, 685.9155266, 24.301, 0.880
136.809, 563616467, 40.6198007, -3.5918114, 685.9199492, 23.865, 0.880
136.909, 563616567, 40.6198170, -3.5918296, 685.9288055, 23.627, 0.880
137.009, 563616667, 40.6198332, -3.5918467, 685.8509272, 23.297, 0.880
137.109, 563616767, 40.6198495, -3.5918628, 685.7917386, 23.000, 0.880
137.209, 563616867, 40.6198666, -3.5918777, 685.7515613, 22.845, 0.880
137.309, 563616967, 40.6198838, -3.5918916, 685.7342915, 22.698, 0.880
137.409, 563617067, 40.6199015, -3.5919042, 685.7172254, 22.573, 0.880
